Data,Fajr,Sunrise,Zuhr,Asr,Maghrib,Isha,City Name
"22 ottobre 2024, martedì",6:11,7:41,13:14,15:53,18:23,19:53,modena
"23 ottobre 2024, mercoledì",6:13,7:43,13:14,15:52,18:22,19:52,modena
"24 ottobre 2024, giovedì",6:14,7:44,13:14,15:51,18:20,19:50,modena
"25 ottobre 2024, venerdì",6:15,7:45,13:14,15:51,18:19,19:49,modena
"26 ottobre 2024, sabato",6:17,7:47,13:14,15:50,18:17,19:47,modena
"27 ottobre 2024, domenica",5:18,6:48,12:14,14:49,17:16,18:46,modena
"28 ottobre 2024, lunedì",5:19,6:49,12:13,14:48,17:14,18:44,modena
"29 ottobre 2024, martedì",5:21,6:51,12:14,14:48,17:13,18:43,modena
"30 ottobre 2024, mercoledì",5:22,6:52,12:14,14:47,17:11,18:41,modena
"31 ottobre 2024, giovedì",5:23,6:53,12:13,14:46,17:10,18:40,modena
"1 novembre 2024, venerdì",5:25,6:55,12:14,14:46,17:08,18:38,modena
"2 novembre 2024, sabato",5:26,6:56,12:13,14:44,17:07,18:37,modena
"3 novembre 2024, domenica",5:28,6:58,12:14,14:45,17:06,18:36,modena
"4 novembre 2024, lunedì",5:29,6:59,12:14,14:44,17:04,18:34,modena
"5 novembre 2024, martedì",5:30,7:00,12:13,14:42,17:03,18:33,modena
"6 novembre 2024, mercoledì",5:32,7:02,12:14,14:43,17:02,18:32,modena
"7 novembre 2024, giovedì",5:33,7:03,12:14,14:42,17:01,18:31,modena
"8 novembre 2024, venerdì",5:34,7:04,12:14,14:41,16:59,18:29,modena
"9 novembre 2024, sabato",5:36,7:06,12:14,14:41,16:58,18:28,modena
"10 novembre 2024, domenica",5:37,7:07,12:14,14:40,16:57,18:27,modena
"11 novembre 2024, lunedì",5:38,7:08,12:14,14:39,16:56,18:26,modena
"12 novembre 2024, martedì",5:40,7:10,12:15,14:40,16:55,18:25,modena
"13 novembre 2024, mercoledì",5:41,7:11,12:14,14:38,16:54,18:24,modena
"14 novembre 2024, giovedì",5:42,7:12,12:14,14:38,16:53,18:23,modena
"15 novembre 2024, venerdì",5:44,7:14,12:15,14:38,16:52,18:22,modena
"16 novembre 2024, sabato",5:45,7:15,12:15,14:37,16:51,18:21,modena
"17 novembre 2024, domenica",5:46,7:16,12:15,14:37,16:50,18:20,modena
"18 novembre 2024, lunedì",5:48,7:18,12:16,14:37,16:49,18:19,modena
"19 novembre 2024, martedì",5:49,7:19,12:16,14:37,16:48,18:18,modena
"20 novembre 2024, mercoledì",5:50,7:20,12:16,14:36,16:47,18:17,modena
"21 novembre 2024, giovedì",5:52,7:22,12:16,14:36,16:47,18:17,modena
"22 novembre 2024, venerdì",5:53,7:23,12:16,14:35,16:46,18:16,modena
"23 novembre 2024, sabato",5:54,7:24,12:17,14:36,16:45,18:15,modena
"24 novembre 2024, domenica",5:55,7:25,12:17,14:35,16:44,18:14,modena
"25 novembre 2024, lunedì",5:57,7:27,12:18,14:36,16:44,18:14,modena
"26 novembre 2024, martedì",5:58,7:28,12:18,14:35,16:43,18:13,modena
"27 novembre 2024, mercoledì",5:59,7:29,12:18,14:35,16:43,18:13,modena
"28 novembre 2024, giovedì",6:00,7:30,12:18,14:35,16:42,18:12,modena
"29 novembre 2024, venerdì",6:01,7:31,12:18,14:34,16:42,18:12,modena
"30 novembre 2024, sabato",6:03,7:33,12:19,14:35,16:41,18:11,modena
"1 dicembre 2024, domenica",6:04,7:34,12:20,14:35,16:41,18:11,modena
"2 dicembre 2024, lunedì",6:05,7:35,12:20,14:35,16:41,18:11,modena
"3 dicembre 2024, martedì",6:06,7:36,12:20,14:35,16:40,18:10,modena
"4 dicembre 2024, mercoledì",6:07,7:37,12:21,14:35,16:40,18:10,modena
"5 dicembre 2024, giovedì",6:08,7:38,12:21,14:35,16:40,18:10,modena
"6 dicembre 2024, venerdì",6:09,7:39,12:21,14:35,16:40,18:10,modena
"7 dicembre 2024, sabato",6:10,7:40,12:22,14:35,16:40,18:10,modena
"8 dicembre 2024, domenica",6:11,7:41,12:22,14:35,16:40,18:10,modena
"9 dicembre 2024, lunedì",6:12,7:42,12:23,14:36,16:40,18:10,modena
"10 dicembre 2024, martedì",6:13,7:43,12:23,14:36,16:40,18:10,modena
"11 dicembre 2024, mercoledì",6:14,7:44,12:24,14:37,16:40,18:10,modena
"12 dicembre 2024, giovedì",6:15,7:45,12:25,14:37,16:40,18:10,modena
"13 dicembre 2024, venerdì",6:15,7:45,12:24,14:36,16:40,18:10,modena
"14 dicembre 2024, sabato",6:16,7:46,12:25,14:37,16:40,18:10,modena
"15 dicembre 2024, domenica",6:17,7:47,12:26,14:38,16:40,18:10,modena
"16 dicembre 2024, lunedì",6:18,7:48,12:27,14:39,16:41,18:11,modena
"17 dicembre 2024, martedì",6:18,7:48,12:26,14:38,16:41,18:11,modena
"18 dicembre 2024, mercoledì",6:19,7:49,12:27,14:39,16:41,18:11,modena
"19 dicembre 2024, giovedì",6:19,7:49,12:27,14:39,16:42,18:12,modena
"20 dicembre 2024, venerdì",6:20,7:50,12:28,14:40,16:42,18:12,modena
"21 dicembre 2024, sabato",6:21,7:51,12:29,14:41,16:43,18:13,modena
"22 dicembre 2024, domenica",6:21,7:51,12:29,14:41,16:43,18:13,modena
"23 dicembre 2024, lunedì",6:21,7:51,12:29,14:41,16:44,18:14,modena
"24 dicembre 2024, martedì",6:22,7:52,12:30,14:42,16:44,18:14,modena
"25 dicembre 2024, mercoledì",6:22,7:52,12:30,14:42,16:45,18:15,modena
"26 dicembre 2024, giovedì",6:23,7:53,12:32,14:44,16:46,18:16,modena
"27 dicembre 2024, venerdì",6:23,7:53,12:32,14:44,16:46,18:16,modena
"28 dicembre 2024, sabato",6:23,7:53,12:32,14:44,16:47,18:17,modena
"29 dicembre 2024, domenica",6:23,7:53,12:32,14:44,16:48,18:18,modena
"30 dicembre 2024, lunedì",6:23,7:53,12:33,14:45,16:49,18:19,modena
"31 dicembre 2024, martedì",6:23,7:53,12:33,14:46,16:50,18:20,modena
"1 gennaio 2024, lunedì",6:35,8:05,12:46,14:59,17:03,18:33,mondovi
"2 gennaio 2024, martedì",6:35,8:05,12:46,14:59,17:04,18:34,mondovi
"3 gennaio 2024, mercoledì",6:35,8:05,12:47,15:00,17:05,18:35,mondovi
"4 gennaio 2024, giovedì",6:35,8:05,12:47,15:01,17:06,18:36,mondovi
"5 gennaio 2024, venerdì",6:35,8:05,12:48,15:02,17:07,18:37,mondovi
"6 gennaio 2024, sabato",6:35,8:05,12:49,15:03,17:08,18:38,mondovi
"7 gennaio 2024, domenica",6:35,8:05,12:49,15:04,17:09,18:39,mondovi
"8 gennaio 2024, lunedì",6:35,8:05,12:50,15:05,17:10,18:40,mondovi
"9 gennaio 2024, martedì",6:34,8:04,12:49,15:04,17:11,18:41,mondovi
"10 gennaio 2024, mercoledì",6:34,8:04,12:50,15:06,17:12,18:42,mondovi
"11 gennaio 2024, giovedì",6:34,8:04,12:51,15:07,17:13,18:43,mondovi
"12 gennaio 2024, venerdì",6:33,8:03,12:51,15:07,17:15,18:45,mondovi
"13 gennaio 2024, sabato",6:33,8:03,12:51,15:08,17:16,18:46,mondovi
"14 gennaio 2024, domenica",6:33,8:03,12:52,15:09,17:17,18:47,mondovi
"15 gennaio 2024, lunedì",6:32,8:02,12:52,15:10,17:18,18:48,mondovi
"16 gennaio 2024, martedì",6:32,8:02,12:53,15:11,17:19,18:49,mondovi
"17 gennaio 2024, mercoledì",6:31,8:01,12:53,15:11,17:21,18:51,mondovi
"18 gennaio 2024, giovedì",6:30,8:00,12:53,15:12,17:22,18:52,mondovi
"19 gennaio 2024, venerdì",6:30,8:00,12:54,15:13,17:23,18:53,mondovi
"20 gennaio 2024, sabato",6:29,7:59,12:54,15:14,17:25,18:55,mondovi
"21 gennaio 2024, domenica",6:28,7:58,12:54,15:14,17:26,18:56,mondovi
"22 gennaio 2024, lunedì",6:28,7:58,12:55,15:16,17:27,18:57,mondovi
"23 gennaio 2024, martedì",6:27,7:57,12:55,15:16,17:29,18:59,mondovi
"24 gennaio 2024, mercoledì",6:26,7:56,12:55,15:17,17:30,19:00,mondovi
"25 gennaio 2024, giovedì",6:25,7:55,12:55,15:18,17:31,19:01,mondovi
"26 gennaio 2024, venerdì",6:24,7:54,12:55,15:18,17:33,19:03,mondovi
"27 gennaio 2024, sabato",6:23,7:53,12:55,15:19,17:34,19:04,mondovi
"28 gennaio 2024, domenica",6:22,7:52,12:56,15:20,17:35,19:05,mondovi
"29 gennaio 2024, lunedì",6:21,7:51,12:56,15:21,17:37,19:07,mondovi
"30 gennaio 2024, martedì",6:20,7:50,12:56,15:21,17:38,19:08,mondovi
"31 gennaio 2024, mercoledì",6:19,7:49,12:56,15:22,17:39,19:09,mondovi
"1 febbraio 2024, giovedì",6:18,7:48,12:56,15:23,17:41,19:11,mondovi
"2 febbraio 2024, venerdì",6:17,7:47,12:57,15:24,17:42,19:12,mondovi
"3 febbraio 2024, sabato",6:16,7:46,12:57,15:25,17:44,19:14,mondovi
"4 febbraio 2024, domenica",6:15,7:45,12:57,15:26,17:45,19:15,mondovi
"5 febbraio 2024, lunedì",6:13,7:43,12:57,15:26,17:46,19:16,mondovi
"6 febbraio 2024, martedì",6:12,7:42,12:57,15:27,17:48,19:18,mondovi
"7 febbraio 2024, mercoledì",6:11,7:41,12:57,15:28,17:49,19:19,mondovi
"8 febbraio 2024, giovedì",6:10,7:40,12:58,15:29,17:51,19:21,mondovi
"9 febbraio 2024, venerdì",6:08,7:38,12:57,15:29,17:52,19:22,mondovi
"10 febbraio 2024, sabato",6:07,7:37,12:57,15:30,17:53,19:23,mondovi
"11 febbraio 2024, domenica",6:06,7:36,12:58,15:31,17:55,19:25,mondovi
"12 febbraio 2024, lunedì",6:04,7:34,12:57,15:31,17:56,19:26,mondovi
"13 febbraio 2024, martedì",6:03,7:33,12:57,15:32,17:58,19:28,mondovi
"14 febbraio 2024, mercoledì",6:01,7:31,12:57,15:32,17:59,19:29,mondovi
"15 febbraio 2024, giovedì",6:00,7:30,12:57,15:33,18:00,19:30,mondovi
"16 febbraio 2024, venerdì",5:58,7:28,12:57,15:34,18:02,19:32,mondovi
"17 febbraio 2024, sabato",5:57,7:27,12:57,15:35,18:03,19:33,mondovi
"18 febbraio 2024, domenica",5:55,7:25,12:57,15:35,18:05,19:35,mondovi
"19 febbraio 2024, lunedì",5:54,7:24,12:57,15:36,18:06,19:36,mondovi
"20 febbraio 2024, martedì",5:52,7:22,12:57,15:37,18:07,19:37,mondovi
"21 febbraio 2024, mercoledì",5:51,7:21,12:57,15:38,18:09,19:39,mondovi
"22 febbraio 2024, giovedì",5:49,7:19,12:56,15:37,18:10,19:40,mondovi
"23 febbraio 2024, venerdì",5:47,7:17,12:56,15:38,18:11,19:41,mondovi
"24 febbraio 2024, sabato",5:46,7:16,12:56,15:39,18:13,19:43,mondovi
"25 febbraio 2024, domenica",5:44,7:14,12:56,15:39,18:14,19:44,mondovi
"26 febbraio 2024, lunedì",5:43,7:13,12:56,15:40,18:15,19:45,mondovi
"27 febbraio 2024, martedì",5:41,7:11,12:56,15:41,18:17,19:47,mondovi
"28 febbraio 2024, mercoledì",5:39,7:09,12:55,15:41,18:18,19:48,mondovi
"29 febbraio 2024, giovedì",5:38,7:08,12:56,15:42,18:19,19:49,mondovi
"1 marzo 2024, venerdì",5:36,7:06,12:55,15:42,18:21,19:51,mondovi
"2 marzo 2024, sabato",5:34,7:04,12:55,15:43,18:22,19:52,mondovi
"3 marzo 2024, domenica",5:32,7:02,12:55,15:44,18:23,19:53,mondovi
"4 marzo 2024, lunedì",5:31,7:01,12:55,15:45,18:25,19:55,mondovi
"5 marzo 2024, martedì",5:29,6:59,12:55,15:45,18:26,19:56,mondovi
"6 marzo 2024, mercoledì",5:27,6:57,12:54,15:45,18:27,19:57,mondovi
"7 marzo 2024, giovedì",5:25,6:55,12:54,15:46,18:29,19:59,mondovi
"8 marzo 2024, venerdì",5:24,6:54,12:54,15:47,18:30,20:00,mondovi
"9 marzo 2024, sabato",5:22,6:52,12:54,15:47,18:31,20:01,mondovi
"10 marzo 2024, domenica",5:20,6:50,12:53,15:47,18:32,20:02,mondovi
"11 marzo 2024, lunedì",5:18,6:48,12:53,15:48,18:34,20:04,mondovi
"12 marzo 2024, martedì",5:16,6:46,12:52,15:48,18:35,20:05,mondovi
"13 marzo 2024, mercoledì",5:15,6:45,12:53,15:49,18:36,20:06,mondovi
"14 marzo 2024, giovedì",5:13,6:43,12:52,15:49,18:38,20:08,mondovi
"15 marzo 2024, venerdì",5:11,6:41,12:52,15:50,18:39,20:09,mondovi
"16 marzo 2024, sabato",5:09,6:39,12:51,15:50,18:40,20:10,mondovi
"17 marzo 2024, domenica",5:07,6:37,12:51,15:51,18:41,20:11,mondovi
"18 marzo 2024, lunedì",5:05,6:35,12:51,15:51,18:43,20:13,mondovi
"19 marzo 2024, martedì",5:04,6:34,12:51,15:52,18:44,20:14,mondovi
"20 marzo 2024, mercoledì",5:02,6:32,12:51,15:53,18:45,20:15,mondovi
"21 marzo 2024, giovedì",5:00,6:30,12:50,15:53,18:46,20:16,mondovi
"22 marzo 2024, venerdì",4:58,6:28,12:50,15:53,18:48,20:18,mondovi
"23 marzo 2024, sabato",4:56,6:26,12:49,15:53,18:49,20:19,mondovi
"24 marzo 2024, domenica",4:54,6:24,12:49,15:54,18:50,20:20,mondovi
"25 marzo 2024, lunedì",4:53,6:23,12:49,15:55,18:51,20:21,mondovi
"26 marzo 2024, martedì",4:51,6:21,12:49,15:55,18:53,20:23,mondovi
"27 marzo 2024, mercoledì",4:49,6:19,12:48,15:55,18:54,20:24,mondovi
"28 marzo 2024, giovedì",4:47,6:17,12:48,15:56,18:55,20:25,mondovi
"29 marzo 2024, venerdì",4:45,6:15,12:48,15:57,18:56,20:26,mondovi
"30 marzo 2024, sabato",4:43,6:13,12:47,15:57,18:57,20:27,mondovi
"31 marzo 2024, domenica",5:42,7:12,13:48,16:58,19:59,21:29,mondovi
"1 aprile 2024, lunedì",5:40,7:10,13:47,16:58,20:00,21:30,mondovi
"2 aprile 2024, martedì",5:38,7:08,13:47,16:59,20:01,21:31,mondovi
"3 aprile 2024, mercoledì",5:36,7:06,13:46,16:59,20:02,21:32,mondovi
"4 aprile 2024, giovedì",5:34,7:04,13:46,16:59,20:04,21:34,mondovi
"5 aprile 2024, venerdì",5:33,7:03,13:46,17:00,20:05,21:35,mondovi
"6 aprile 2024, sabato",5:31,7:01,13:46,17:01,20:06,21:36,mondovi
"7 aprile 2024, domenica",5:29,6:59,13:45,17:01,20:07,21:37,mondovi
"8 aprile 2024, lunedì",5:27,6:57,13:45,17:01,20:09,21:39,mondovi
"9 aprile 2024, martedì",5:25,6:55,13:44,17:01,20:10,21:40,mondovi
"10 aprile 2024, mercoledì",5:24,6:54,13:45,17:03,20:11,21:41,mondovi
"11 aprile 2024, giovedì",5:22,6:52,13:44,17:03,20:12,21:42,mondovi
"12 aprile 2024, venerdì",5:20,6:50,13:44,17:03,20:13,21:43,mondovi
"13 aprile 2024, sabato",5:18,6:48,13:43,17:03,20:15,21:45,mondovi
"14 aprile 2024, domenica",5:17,6:47,13:44,17:05,20:16,21:46,mondovi
"15 aprile 2024, lunedì",5:15,6:45,13:43,17:05,20:17,21:47,mondovi
"16 aprile 2024, martedì",5:13,6:43,13:43,17:05,20:18,21:48,mondovi
"17 aprile 2024, mercoledì",5:12,6:42,13:43,17:06,20:20,21:50,mondovi
"18 aprile 2024, giovedì",5:10,6:40,13:42,17:06,20:21,21:51,mondovi
"19 aprile 2024, venerdì",5:08,6:38,13:42,17:06,20:22,21:52,mondovi
"20 aprile 2024, sabato",5:07,6:37,13:42,17:07,20:23,21:53,mondovi
"21 aprile 2024, domenica",5:05,6:35,13:42,17:08,20:25,21:55,mondovi
"22 aprile 2024, lunedì",5:03,6:33,13:41,17:08,20:26,21:56,mondovi
"23 aprile 2024, martedì",5:02,6:32,13:42,17:09,20:27,21:57,mondovi
"24 aprile 2024, mercoledì",5:00,6:30,13:41,17:09,20:28,21:58,mondovi
"25 aprile 2024, giovedì",4:59,6:29,13:41,17:10,20:29,21:59,mondovi
"26 aprile 2024, venerdì",4:57,6:27,13:41,17:10,20:31,22:01,mondovi
"27 aprile 2024, sabato",4:56,6:26,13:41,17:11,20:32,22:02,mondovi
"28 aprile 2024, domenica",4:54,6:24,13:40,17:11,20:33,22:03,mondovi
"29 aprile 2024, lunedì",4:53,6:23,13:41,17:12,20:34,22:04,mondovi
"30 aprile 2024, martedì",4:51,6:21,13:40,17:12,20:35,22:05,mondovi
"1 maggio 2024, mercoledì",4:50,6:20,13:41,17:14,20:37,22:07,mondovi
"2 maggio 2024, giovedì",4:48,6:18,13:40,17:13,20:38,22:08,mondovi
"3 maggio 2024, venerdì",4:47,6:17,13:40,17:14,20:39,22:09,mondovi
"4 maggio 2024, sabato",4:45,6:15,13:39,17:14,20:40,22:10,mondovi
"5 maggio 2024, domenica",4:44,6:14,13:40,17:15,20:41,22:11,mondovi
"6 maggio 2024, lunedì",4:43,6:13,13:40,17:16,20:43,22:13,mondovi
"7 maggio 2024, martedì",4:41,6:11,13:39,17:16,20:44,22:14,mondovi
"8 maggio 2024, mercoledì",4:40,6:10,13:39,17:16,20:45,22:15,mondovi
"9 maggio 2024, giovedì",4:39,6:09,13:40,17:18,20:46,22:16,mondovi
"10 maggio 2024, venerdì",4:38,6:08,13:40,17:18,20:47,22:17,mondovi
"11 maggio 2024, sabato",4:36,6:06,13:39,17:18,20:48,22:18,mondovi
"12 maggio 2024, domenica",4:35,6:05,13:39,17:19,20:50,22:20,mondovi
"13 maggio 2024, lunedì",4:34,6:04,13:39,17:19,20:51,22:21,mondovi
"14 maggio 2024, martedì",4:33,6:03,13:39,17:20,20:52,22:22,mondovi
"15 maggio 2024, mercoledì",4:32,6:02,13:40,17:21,20:53,22:23,mondovi
"16 maggio 2024, giovedì",4:31,6:01,13:40,17:22,20:54,22:24,mondovi
"17 maggio 2024, venerdì",4:30,6:00,13:40,17:22,20:55,22:25,mondovi
"18 maggio 2024, sabato",4:29,5:59,13:40,17:23,20:56,22:26,mondovi
"19 maggio 2024, domenica",4:28,5:58,13:40,17:23,20:57,22:27,mondovi
"20 maggio 2024, lunedì",4:27,5:57,13:40,17:24,20:58,22:28,mondovi
"21 maggio 2024, martedì",4:26,5:56,13:40,17:24,20:59,22:29,mondovi
"22 maggio 2024, mercoledì",4:25,5:55,13:40,17:25,21:00,22:30,mondovi
"23 maggio 2024, giovedì",4:24,5:54,13:40,17:25,21:01,22:31,mondovi
"24 maggio 2024, venerdì",4:23,5:53,13:40,17:26,21:02,22:32,mondovi
"25 maggio 2024, sabato",4:23,5:53,13:40,17:26,21:03,22:33,mondovi
"26 maggio 2024, domenica",4:22,5:52,13:40,17:27,21:04,22:34,mondovi
"27 maggio 2024, lunedì",4:21,5:51,13:40,17:27,21:05,22:35,mondovi
"28 maggio 2024, martedì",4:20,5:50,13:40,17:27,21:06,22:36,mondovi
"29 maggio 2024, mercoledì",4:20,5:50,13:41,17:29,21:07,22:37,mondovi
"30 maggio 2024, giovedì",4:19,5:49,13:40,17:28,21:08,22:38,mondovi
"31 maggio 2024, venerdì",4:19,5:49,13:41,17:30,21:09,22:39,mondovi
"1 giugno 2024, sabato",4:18,5:48,13:41,17:30,21:10,22:40,mondovi
"2 giugno 2024, domenica",4:18,5:48,13:41,17:30,21:10,22:40,mondovi
"3 giugno 2024, lunedì",4:17,5:47,13:41,17:31,21:11,22:41,mondovi
"4 giugno 2024, martedì",4:17,5:47,13:42,17:32,21:12,22:42,mondovi
"5 giugno 2024, mercoledì",4:16,5:46,13:41,17:31,21:13,22:43,mondovi
"6 giugno 2024, giovedì",4:16,5:46,13:42,17:32,21:13,22:43,mondovi
"7 giugno 2024, venerdì",4:16,5:46,13:42,17:33,21:14,22:44,mondovi
"8 giugno 2024, sabato",4:15,5:45,13:42,17:33,21:15,22:45,mondovi
"9 giugno 2024, domenica",4:15,5:45,13:42,17:33,21:15,22:45,mondovi
"10 giugno 2024, lunedì",4:15,5:45,13:42,17:33,21:16,22:46,mondovi
"11 giugno 2024, martedì",4:15,5:45,13:43,17:34,21:16,22:46,mondovi
"12 giugno 2024, mercoledì",4:15,5:45,13:43,17:35,21:17,22:47,mondovi
"13 giugno 2024, giovedì",4:15,5:45,13:43,17:35,21:17,22:47,mondovi
"14 giugno 2024, venerdì",4:15,5:45,13:44,17:36,21:18,22:48,mondovi
"15 giugno 2024, sabato",4:15,5:45,13:44,17:36,21:18,22:48,mondovi
"16 giugno 2024, domenica",4:15,5:45,13:44,17:36,21:19,22:49,mondovi
"17 giugno 2024, lunedì",4:15,5:45,13:44,17:36,21:19,22:49,mondovi
"18 giugno 2024, martedì",4:15,5:45,13:44,17:36,21:19,22:49,mondovi
"19 giugno 2024, mercoledì",4:15,5:45,13:44,17:36,21:20,22:50,mondovi
"20 giugno 2024, giovedì",4:15,5:45,13:44,17:36,21:20,22:50,mondovi
"21 giugno 2024, venerdì",4:15,5:45,13:44,17:36,21:20,22:50,mondovi
"22 giugno 2024, sabato",4:15,5:45,13:44,17:36,21:20,22:50,mondovi
"23 giugno 2024, domenica",4:16,5:46,13:45,17:37,21:20,22:50,mondovi
"24 giugno 2024, lunedì",4:16,5:46,13:45,17:37,21:20,22:50,mondovi
"25 giugno 2024, martedì",4:16,5:46,13:45,17:37,21:20,22:50,mondovi
"26 giugno 2024, mercoledì",4:17,5:47,13:46,17:38,21:20,22:50,mondovi
"27 giugno 2024, giovedì",4:17,5:47,13:46,17:38,21:20,22:50,mondovi
"28 giugno 2024, venerdì",4:18,5:48,13:46,17:38,21:20,22:50,mondovi
"29 giugno 2024, sabato",4:18,5:48,13:46,17:38,21:20,22:50,mondovi
"30 giugno 2024, domenica",4:19,5:49,13:47,17:38,21:20,22:50,mondovi
"1 luglio 2024, lunedì",4:19,5:49,13:46,17:37,21:20,22:50,mondovi
"2 luglio 2024, martedì",4:20,5:50,13:47,17:38,21:20,22:50,mondovi
"3 luglio 2024, mercoledì",4:20,5:50,13:47,17:38,21:20,22:50,mondovi
"4 luglio 2024, giovedì",4:21,5:51,13:47,17:38,21:19,22:49,mondovi
"5 luglio 2024, venerdì",4:22,5:52,13:48,17:38,21:19,22:49,mondovi
"6 luglio 2024, sabato",4:22,5:52,13:47,17:37,21:19,22:49,mondovi
"7 luglio 2024, domenica",4:23,5:53,13:48,17:38,21:18,22:48,mondovi
"8 luglio 2024, lunedì",4:24,5:54,13:48,17:37,21:18,22:48,mondovi
"9 luglio 2024, martedì",4:25,5:55,13:48,17:37,21:17,22:47,mondovi
"10 luglio 2024, mercoledì",4:25,5:55,13:48,17:37,21:17,22:47,mondovi
"11 luglio 2024, giovedì",4:26,5:56,13:48,17:36,21:16,22:46,mondovi
"12 luglio 2024, venerdì",4:27,5:57,13:48,17:36,21:16,22:46,mondovi
"13 luglio 2024, sabato",4:28,5:58,13:49,17:37,21:15,22:45,mondovi
"14 luglio 2024, domenica",4:29,5:59,13:49,17:36,21:14,22:44,mondovi
"15 luglio 2024, lunedì",4:30,6:00,13:49,17:36,21:14,22:44,mondovi
"16 luglio 2024, martedì",4:30,6:00,13:48,17:35,21:13,22:43,mondovi
"17 luglio 2024, mercoledì",4:31,6:01,13:48,17:34,21:12,22:42,mondovi
"18 luglio 2024, giovedì",4:32,6:02,13:48,17:34,21:11,22:41,mondovi
"19 luglio 2024, venerdì",4:33,6:03,13:49,17:34,21:10,22:40,mondovi
"20 luglio 2024, sabato",4:34,6:04,13:49,17:34,21:09,22:39,mondovi
"21 luglio 2024, domenica",4:35,6:05,13:49,17:33,21:09,22:39,mondovi
"22 luglio 2024, lunedì",4:36,6:06,13:49,17:33,21:08,22:38,mondovi
"23 luglio 2024, martedì",4:37,6:07,13:49,17:32,21:07,22:37,mondovi
"24 luglio 2024, mercoledì",4:38,6:08,13:49,17:32,21:06,22:36,mondovi
"25 luglio 2024, giovedì",4:39,6:09,13:49,17:31,21:05,22:35,mondovi
"26 luglio 2024, venerdì",4:40,6:10,13:49,17:31,21:04,22:34,mondovi
"27 luglio 2024, sabato",4:41,6:11,13:48,17:29,21:02,22:32,mondovi
"28 luglio 2024, domenica",4:43,6:13,13:49,17:30,21:01,22:31,mondovi
"29 luglio 2024, lunedì",4:44,6:14,13:49,17:29,21:00,22:30,mondovi
"30 luglio 2024, martedì",4:45,6:15,13:49,17:29,20:59,22:29,mondovi
"31 luglio 2024, mercoledì",4:46,6:16,13:49,17:28,20:58,22:28,mondovi
"1 agosto 2024, giovedì",4:47,6:17,13:49,17:27,20:57,22:27,mondovi
"2 agosto 2024, venerdì",4:48,6:18,13:49,17:27,20:55,22:25,mondovi
"3 agosto 2024, sabato",4:49,6:19,13:48,17:25,20:54,22:24,mondovi
"4 agosto 2024, domenica",4:50,6:20,13:48,17:25,20:53,22:23,mondovi
"5 agosto 2024, lunedì",4:51,6:21,13:48,17:24,20:51,22:21,mondovi
"6 agosto 2024, martedì",4:52,6:22,13:48,17:23,20:50,22:20,mondovi
"7 agosto 2024, mercoledì",4:54,6:24,13:48,17:23,20:49,22:19,mondovi
"8 agosto 2024, giovedì",4:55,6:25,13:48,17:22,20:47,22:17,mondovi
"9 agosto 2024, venerdì",4:56,6:26,13:48,17:21,20:46,22:16,mondovi
"10 agosto 2024, sabato",4:57,6:27,13:48,17:21,20:44,22:14,mondovi
"11 agosto 2024, domenica",4:58,6:28,13:47,17:19,20:43,22:13,mondovi
"12 agosto 2024, lunedì",4:59,6:29,13:47,17:18,20:41,22:11,mondovi
"13 agosto 2024, martedì",5:00,6:30,13:47,17:18,20:40,22:10,mondovi
"14 agosto 2024, mercoledì",5:02,6:32,13:47,17:17,20:38,22:08,mondovi
"15 agosto 2024, giovedì",5:03,6:33,13:47,17:16,20:37,22:07,mondovi
"16 agosto 2024, venerdì",5:04,6:34,13:47,17:16,20:35,22:05,mondovi
"17 agosto 2024, sabato",5:05,6:35,13:46,17:14,20:34,22:04,mondovi
"18 agosto 2024, domenica",5:06,6:36,13:46,17:13,20:32,22:02,mondovi
"19 agosto 2024, lunedì",5:07,6:37,13:45,17:12,20:30,22:00,mondovi
"20 agosto 2024, martedì",5:09,6:39,13:46,17:12,20:29,21:59,mondovi
"21 agosto 2024, mercoledì",5:10,6:40,13:46,17:11,20:27,21:57,mondovi
"22 agosto 2024, giovedì",5:11,6:41,13:45,17:10,20:25,21:55,mondovi
"23 agosto 2024, venerdì",5:12,6:42,13:45,17:09,20:24,21:54,mondovi
"24 agosto 2024, sabato",5:13,6:43,13:44,17:07,20:22,21:52,mondovi
"25 agosto 2024, domenica",5:14,6:44,13:44,17:06,20:20,21:50,mondovi
"26 agosto 2024, lunedì",5:16,6:46,13:44,17:06,20:18,21:48,mondovi
"27 agosto 2024, martedì",5:17,6:47,13:44,17:05,20:17,21:47,mondovi
"28 agosto 2024, mercoledì",5:18,6:48,13:44,17:04,20:15,21:45,mondovi
"29 agosto 2024, giovedì",5:19,6:49,13:43,17:03,20:13,21:43,mondovi
"30 agosto 2024, venerdì",5:20,6:50,13:43,17:02,20:11,21:41,mondovi
"31 agosto 2024, sabato",5:21,6:51,13:42,17:00,20:10,21:40,mondovi
"1 settembre 2024, domenica",5:22,6:52,13:42,16:59,20:08,21:38,mondovi
"2 settembre 2024, lunedì",5:24,6:54,13:42,16:59,20:06,21:36,mondovi
"3 settembre 2024, martedì",5:25,6:55,13:42,16:58,20:04,21:34,mondovi
"4 settembre 2024, mercoledì",5:26,6:56,13:41,16:56,20:02,21:32,mondovi
"5 settembre 2024, giovedì",5:27,6:57,13:41,16:55,20:01,21:31,mondovi
