Data,Fajr,Sunrise,Zuhr,Asr,Maghrib,Isha,City Name
"14 ottobre 2025, martedì",5:58:00,7:28:00,13:12:30,15:57:15,18:32:00,20:02:00,padova
"15 ottobre 2025, mercoledì",5:59:00,7:29:00,13:12:00,15:56:00,18:31:00,20:01:00,padova
"16 ottobre 2025, giovedì",6:00:00,7:30:00,13:11:30,15:54:45,18:29:00,19:59:00,padova
"17 ottobre 2025, venerdì",6:02:00,7:32:00,13:12:00,15:54:30,18:27:00,19:57:00,padova
"18 ottobre 2025, sabato",6:03:00,7:33:00,13:11:30,15:53:15,18:25:00,19:55:00,padova
"19 ottobre 2025, domenica",6:04:00,7:34:00,13:11:00,15:52:00,18:24:00,19:54:00,padova
"20 ottobre 2025, lunedì",6:06:00,7:36:00,13:11:30,15:51:45,18:22:00,19:52:00,padova
"21 ottobre 2025, martedì",6:07:00,7:37:00,13:11:00,15:50:30,18:20:00,19:50:00,padova
"22 ottobre 2025, mercoledì",6:09:00,7:39:00,13:11:30,15:50:15,18:19:00,19:49:00,padova
"23 ottobre 2025, giovedì",6:10:00,7:40:00,13:11:00,15:49:00,18:17:00,19:47:00,padova
"24 ottobre 2025, venerdì",6:11:00,7:41:00,13:10:30,15:47:45,18:15:00,19:45:00,padova
"25 ottobre 2025, sabato",6:13:00,7:43:00,13:11:00,15:47:30,18:14:00,19:44:00,padova
"26 ottobre 2025, domenica",5:14:00,6:44:00,12:10:30,14:46:15,17:12:00,18:42:00,padova
"27 ottobre 2025, lunedì",5:15:00,6:45:00,12:10:00,14:45:00,17:11:00,18:41:00,padova
"28 ottobre 2025, martedì",5:17:00,6:47:00,12:10:30,14:44:45,17:09:00,18:39:00,padova
"29 ottobre 2025, mercoledì",5:18:00,6:48:00,12:10:00,14:43:30,17:08:00,18:38:00,padova
"30 ottobre 2025, giovedì",5:19:00,6:49:00,12:09:30,14:42:15,17:06:00,18:36:00,padova
"31 ottobre 2025, venerdì",5:21:00,6:51:00,12:10:00,14:42:00,17:05:00,18:35:00,padova
"1 novembre 2025, sabato",5:22:00,6:52:00,12:10:00,14:41:30,17:03:00,18:33:00,padova
"2 novembre 2025, domenica",5:24:00,6:54:00,12:10:30,14:41:15,17:02:00,18:32:00,padova
"3 novembre 2025, lunedì",5:25:00,6:55:00,12:10:00,14:40:00,17:00:00,18:30:00,padova
"4 novembre 2025, martedì",5:26:00,6:56:00,12:09:30,14:38:45,16:59:00,18:29:00,padova
"5 novembre 2025, mercoledì",5:28:00,6:58:00,12:10:00,14:38:30,16:58:00,18:28:00,padova
"6 novembre 2025, giovedì",5:29:00,6:59:00,12:10:00,14:38:00,16:56:00,18:26:00,padova
"7 novembre 2025, venerdì",5:31:00,7:01:00,12:10:30,14:37:45,16:55:00,18:25:00,padova
"8 novembre 2025, sabato",5:32:00,7:02:00,12:10:00,14:36:30,16:54:00,18:24:00,padova
"9 novembre 2025, domenica",5:33:00,7:03:00,12:10:00,14:36:00,16:53:00,18:23:00,padova
"10 novembre 2025, lunedì",5:35:00,7:05:00,12:10:30,14:35:45,16:52:00,18:22:00,padova
"11 novembre 2025, martedì",5:36:00,7:06:00,12:10:30,14:35:15,16:50:00,18:20:00,padova
"12 novembre 2025, mercoledì",5:38:00,7:08:00,12:11:00,14:35:00,16:49:00,18:19:00,padova
"13 novembre 2025, giovedì",5:39:00,7:09:00,12:11:00,14:34:30,16:48:00,18:18:00,padova
"14 novembre 2025, venerdì",5:40:00,7:10:00,12:10:30,14:33:15,16:47:00,18:17:00,padova
"15 novembre 2025, sabato",5:42:00,7:12:00,12:11:30,14:33:45,16:46:00,18:16:00,padova
"16 novembre 2025, domenica",5:43:00,7:13:00,12:11:30,14:33:15,16:45:00,18:15:00,padova
"17 novembre 2025, lunedì",5:44:00,7:14:00,12:11:00,14:32:00,16:44:00,18:14:00,padova
"18 novembre 2025, martedì",5:46:00,7:16:00,12:12:00,14:32:30,16:43:00,18:13:00,padova
"19 novembre 2025, mercoledì",5:47:00,7:17:00,12:12:00,14:32:00,16:42:00,18:12:00,padova
"20 novembre 2025, giovedì",5:48:00,7:18:00,12:12:00,14:31:30,16:41:00,18:11:00,padova
"21 novembre 2025, venerdì",5:50:00,7:20:00,12:12:30,14:31:15,16:41:00,18:11:00,padova
"22 novembre 2025, sabato",5:51:00,7:21:00,12:12:30,14:30:45,16:40:00,18:10:00,padova
"23 novembre 2025, domenica",5:52:00,7:22:00,12:12:30,14:30:15,16:39:00,18:09:00,padova
"24 novembre 2025, lunedì",5:54:00,7:24:00,12:13:30,14:30:45,16:38:00,18:08:00,padova
"25 novembre 2025, martedì",5:55:00,7:25:00,12:13:30,14:30:15,16:38:00,18:08:00,padova
"26 novembre 2025, mercoledì",5:56:00,7:26:00,12:13:30,14:29:45,16:37:00,18:07:00,padova
"27 novembre 2025, giovedì",5:57:00,7:27:00,12:14:00,14:30:00,16:37:00,18:07:00,padova
"28 novembre 2025, venerdì",5:59:00,7:29:00,12:15:00,14:30:30,16:36:00,18:06:00,padova
"29 novembre 2025, sabato",6:00:00,7:30:00,12:15:00,14:30:00,16:36:00,18:06:00,padova
"30 novembre 2025, domenica",6:01:00,7:31:00,12:15:30,14:30:15,16:35:00,18:05:00,padova
"1 dicembre 2025, lunedì",6:02:00,7:32:00,12:15:30,14:29:45,16:35:00,18:05:00,padova
"2 dicembre 2025, martedì",6:03:00,7:33:00,12:16:00,14:30:00,16:34:00,18:04:00,padova
"3 dicembre 2025, mercoledì",6:04:00,7:34:00,12:16:00,14:29:30,16:34:00,18:04:00,padova
"4 dicembre 2025, giovedì",6:06:00,7:36:00,12:17:30,14:30:45,16:34:00,18:04:00,padova
"5 dicembre 2025, venerdì",6:07:00,7:37:00,12:17:30,14:30:15,16:34:00,18:04:00,padova
"6 dicembre 2025, sabato",6:08:00,7:38:00,12:18:00,14:30:30,16:33:00,18:03:00,padova
"7 dicembre 2025, domenica",6:09:00,7:39:00,12:18:30,14:30:45,16:33:00,18:03:00,padova
"8 dicembre 2025, lunedì",6:10:00,7:40:00,12:19:00,14:31:00,16:33:00,18:03:00,padova
"9 dicembre 2025, martedì",6:11:00,7:41:00,12:19:30,14:31:15,16:33:00,18:03:00,padova
"10 dicembre 2025, mercoledì",6:12:00,7:42:00,12:20:00,14:31:30,16:33:00,18:03:00,padova
"11 dicembre 2025, giovedì",6:12:00,7:42:00,12:19:30,14:30:45,16:33:00,18:03:00,padova
"12 dicembre 2025, venerdì",6:13:00,7:43:00,12:20:00,14:31:00,16:33:00,18:03:00,padova
"13 dicembre 2025, sabato",6:14:00,7:44:00,12:21:00,14:32:00,16:33:00,18:03:00,padova
"14 dicembre 2025, domenica",6:15:00,7:45:00,12:21:30,14:32:15,16:33:00,18:03:00,padova
"15 dicembre 2025, lunedì",6:16:00,7:46:00,12:22:30,14:33:15,16:34:00,18:04:00,padova
"16 dicembre 2025, martedì",6:16:00,7:46:00,12:22:00,14:32:30,16:34:00,18:04:00,padova
"17 dicembre 2025, mercoledì",6:17:00,7:47:00,12:23:00,14:33:30,16:34:00,18:04:00,padova
"18 dicembre 2025, giovedì",6:18:00,7:48:00,12:23:30,14:33:45,16:35:00,18:05:00,padova
"19 dicembre 2025, venerdì",6:18:00,7:48:00,12:23:30,14:33:45,16:35:00,18:05:00,padova
"20 dicembre 2025, sabato",6:19:00,7:49:00,12:24:30,14:34:45,16:35:00,18:05:00,padova
"21 dicembre 2025, domenica",6:19:00,7:49:00,12:24:30,14:34:45,16:36:00,18:06:00,padova
"22 dicembre 2025, lunedì",6:20:00,7:50:00,12:25:30,14:35:45,16:36:00,18:06:00,padova
"23 dicembre 2025, martedì",6:20:00,7:50:00,12:25:30,14:35:45,16:37:00,18:07:00,padova
"24 dicembre 2025, mercoledì",6:21:00,7:51:00,12:26:30,14:36:45,16:38:00,18:08:00,padova
"25 dicembre 2025, giovedì",6:21:00,7:51:00,12:27:00,14:37:30,16:38:00,18:08:00,padova
"26 dicembre 2025, venerdì",6:21:00,7:51:00,12:27:00,14:37:30,16:39:00,18:09:00,padova
"27 dicembre 2025, sabato",6:22:00,7:52:00,12:28:00,14:38:30,16:40:00,18:10:00,padova
"28 dicembre 2025, domenica",6:22:00,7:52:00,12:28:30,14:39:15,16:40:00,18:10:00,padova
"29 dicembre 2025, lunedì",6:22:00,7:52:00,12:28:30,14:39:15,16:41:00,18:11:00,padova
"30 dicembre 2025, martedì",6:22:00,7:52:00,12:29:00,14:40:00,16:42:00,18:12:00,padova
"31 dicembre 2025, mercoledì",6:22:00,7:52:00,12:29:30,14:40:45,16:43:00,18:13:00,padova
"1 gennaio 2025, mercoledì",5:53:00,7:23:00,12:24:30,14:47:45,17:01:00,18:31:00,palermo
"2 gennaio 2025, giovedì",5:53:00,7:23:00,12:24:30,14:47:45,17:02:00,18:32:00,palermo
"3 gennaio 2025, venerdì",5:53:00,7:23:00,12:25:00,14:48:30,17:03:00,18:33:00,palermo
"4 gennaio 2025, sabato",5:54:00,7:24:00,12:26:30,14:50:15,17:04:00,18:34:00,palermo
"5 gennaio 2025, domenica",5:54:00,7:24:00,12:27:00,14:51:00,17:05:00,18:35:00,palermo
"6 gennaio 2025, lunedì",5:54:00,7:24:00,12:27:30,14:51:45,17:06:00,18:36:00,palermo
"7 gennaio 2025, martedì",5:54:00,7:24:00,12:28:00,14:52:30,17:07:00,18:37:00,palermo
"8 gennaio 2025, mercoledì",5:53:00,7:23:00,12:27:30,14:52:15,17:07:00,18:37:00,palermo
"9 gennaio 2025, giovedì",5:53:00,7:23:00,12:28:00,14:53:00,17:08:00,18:38:00,palermo
"10 gennaio 2025, venerdì",5:53:00,7:23:00,12:28:30,14:53:45,17:09:00,18:39:00,palermo
"11 gennaio 2025, sabato",5:53:00,7:23:00,12:29:00,14:54:30,17:10:00,18:40:00,palermo
"12 gennaio 2025, domenica",5:53:00,7:23:00,12:29:30,14:55:15,17:11:00,18:41:00,palermo
"13 gennaio 2025, lunedì",5:52:00,7:22:00,12:29:00,14:55:00,17:12:00,18:42:00,palermo
"14 gennaio 2025, martedì",5:52:00,7:22:00,12:30:00,14:56:30,17:13:00,18:43:00,palermo
"15 gennaio 2025, mercoledì",5:52:00,7:22:00,12:30:30,14:57:15,17:14:00,18:44:00,palermo
"16 gennaio 2025, giovedì",5:52:00,7:22:00,12:31:30,14:58:45,17:16:00,18:46:00,palermo
"17 gennaio 2025, venerdì",5:51:00,7:21:00,12:31:00,14:58:30,17:17:00,18:47:00,palermo
"18 gennaio 2025, sabato",5:51:00,7:21:00,12:31:30,14:59:15,17:18:00,18:48:00,palermo
"19 gennaio 2025, domenica",5:50:00,7:20:00,12:31:30,14:59:45,17:19:00,18:49:00,palermo
"20 gennaio 2025, lunedì",5:50:00,7:20:00,12:32:30,15:01:15,17:20:00,18:50:00,palermo
"21 gennaio 2025, martedì",5:49:00,7:19:00,12:32:00,15:01:00,17:21:00,18:51:00,palermo
"22 gennaio 2025, mercoledì",5:49:00,7:19:00,12:33:00,15:02:30,17:22:00,18:52:00,palermo
"23 gennaio 2025, giovedì",5:48:00,7:18:00,12:33:00,15:03:00,17:23:00,18:53:00,palermo
"24 gennaio 2025, venerdì",5:47:00,7:17:00,12:32:30,15:02:45,17:24:00,18:54:00,palermo
"25 gennaio 2025, sabato",5:47:00,7:17:00,12:33:30,15:04:15,17:25:00,18:55:00,palermo
"26 gennaio 2025, domenica",5:46:00,7:16:00,12:33:30,15:04:45,17:26:00,18:56:00,palermo
"27 gennaio 2025, lunedì",5:45:00,7:15:00,12:33:30,15:05:15,17:28:00,18:58:00,palermo
"28 gennaio 2025, martedì",5:45:00,7:15:00,12:34:30,15:06:45,17:29:00,18:59:00,palermo
"29 gennaio 2025, mercoledì",5:44:00,7:14:00,12:34:00,15:06:30,17:30:00,19:00:00,palermo
"30 gennaio 2025, giovedì",5:43:00,7:13:00,12:34:00,15:07:00,17:31:00,19:01:00,palermo
"31 gennaio 2025, venerdì",5:42:00,7:12:00,12:34:00,15:07:30,17:32:00,19:02:00,palermo
"1 febbraio 2025, sabato",5:41:00,7:11:00,12:34:00,15:08:00,17:33:00,19:03:00,palermo
"2 febbraio 2025, domenica",5:41:00,7:11:00,12:35:00,15:09:30,17:34:00,19:04:00,palermo
"3 febbraio 2025, lunedì",5:40:00,7:10:00,12:35:00,15:10:00,17:36:00,19:06:00,palermo
"4 febbraio 2025, martedì",5:39:00,7:09:00,12:35:00,15:10:30,17:37:00,19:07:00,palermo
"5 febbraio 2025, mercoledì",5:38:00,7:08:00,12:35:00,15:11:00,17:38:00,19:08:00,palermo
"6 febbraio 2025, giovedì",5:37:00,7:07:00,12:35:30,15:12:15,17:39:00,19:09:00,palermo
"7 febbraio 2025, venerdì",5:36:00,7:06:00,12:35:30,15:12:45,17:40:00,19:10:00,palermo
"8 febbraio 2025, sabato",5:35:00,7:05:00,12:35:30,15:13:15,17:41:00,19:11:00,palermo
"9 febbraio 2025, domenica",5:34:00,7:04:00,12:35:30,15:13:45,17:42:00,19:12:00,palermo
"10 febbraio 2025, lunedì",5:33:00,7:03:00,12:35:30,15:14:15,17:43:00,19:13:00,palermo
"11 febbraio 2025, martedì",5:32:00,7:02:00,12:35:30,15:14:45,17:44:00,19:14:00,palermo
"12 febbraio 2025, mercoledì",5:30:00,7:00:00,12:35:00,15:15:00,17:46:00,19:16:00,palermo
"13 febbraio 2025, giovedì",5:29:00,6:59:00,12:35:00,15:15:30,17:47:00,19:17:00,palermo
"14 febbraio 2025, venerdì",5:28:00,6:58:00,12:35:00,15:16:00,17:48:00,19:18:00,palermo
"15 febbraio 2025, sabato",5:27:00,6:57:00,12:35:00,15:16:30,17:49:00,19:19:00,palermo
"16 febbraio 2025, domenica",5:26:00,6:56:00,12:35:30,15:17:45,17:50:00,19:20:00,palermo
"17 febbraio 2025, lunedì",5:25:00,6:55:00,12:35:30,15:18:15,17:51:00,19:21:00,palermo
"18 febbraio 2025, martedì",5:23:00,6:53:00,12:34:30,15:17:45,17:52:00,19:22:00,palermo
"19 febbraio 2025, mercoledì",5:22:00,6:52:00,12:35:00,15:19:00,17:53:00,19:23:00,palermo
"20 febbraio 2025, giovedì",5:21:00,6:51:00,12:35:00,15:19:30,17:54:00,19:24:00,palermo
"21 febbraio 2025, venerdì",5:19:00,6:49:00,12:34:00,15:19:00,17:55:00,19:25:00,palermo
"22 febbraio 2025, sabato",5:18:00,6:48:00,12:34:30,15:20:15,17:56:00,19:26:00,palermo
"23 febbraio 2025, domenica",5:17:00,6:47:00,12:34:30,15:20:45,17:57:00,19:27:00,palermo
"24 febbraio 2025, lunedì",5:16:00,6:46:00,12:34:30,15:21:15,17:58:00,19:28:00,palermo
"25 febbraio 2025, martedì",5:14:00,6:44:00,12:34:00,15:21:30,17:59:00,19:29:00,palermo
"26 febbraio 2025, mercoledì",5:13:00,6:43:00,12:34:00,15:22:00,18:00:00,19:30:00,palermo
"27 febbraio 2025, giovedì",5:11:00,6:41:00,12:33:30,15:22:15,18:02:00,19:32:00,palermo
"28 febbraio 2025, venerdì",5:10:00,6:40:00,12:33:30,15:22:45,18:03:00,19:33:00,palermo
"1 marzo 2025, sabato",5:09:00,6:39:00,12:33:30,15:23:15,18:04:00,19:34:00,palermo
"2 marzo 2025, domenica",5:07:00,6:37:00,12:33:00,15:23:30,18:05:00,19:35:00,palermo
"3 marzo 2025, lunedì",5:06:00,6:36:00,12:33:00,15:24:00,18:06:00,19:36:00,palermo
"4 marzo 2025, martedì",5:04:00,6:34:00,12:32:30,15:24:15,18:07:00,19:37:00,palermo
"5 marzo 2025, mercoledì",5:03:00,6:33:00,12:32:30,15:24:45,18:08:00,19:38:00,palermo
"6 marzo 2025, giovedì",5:02:00,6:32:00,12:33:00,15:26:00,18:09:00,19:39:00,palermo
"7 marzo 2025, venerdì",5:00:00,6:30:00,12:32:00,15:25:30,18:10:00,19:40:00,palermo
"8 marzo 2025, sabato",4:59:00,6:29:00,12:32:00,15:26:00,18:11:00,19:41:00,palermo
"9 marzo 2025, domenica",4:57:00,6:27:00,12:31:30,15:26:15,18:12:00,19:42:00,palermo
"10 marzo 2025, lunedì",4:56:00,6:26:00,12:31:30,15:26:45,18:13:00,19:43:00,palermo
"11 marzo 2025, martedì",4:54:00,6:24:00,12:31:00,15:27:00,18:13:00,19:43:00,palermo
"12 marzo 2025, mercoledì",4:53:00,6:23:00,12:31:00,15:27:30,18:14:00,19:44:00,palermo
"13 marzo 2025, giovedì",4:51:00,6:21:00,12:30:30,15:27:45,18:15:00,19:45:00,palermo
"14 marzo 2025, venerdì",4:50:00,6:20:00,12:30:30,15:28:15,18:16:00,19:46:00,palermo
"15 marzo 2025, sabato",4:48:00,6:18:00,12:30:00,15:28:30,18:17:00,19:47:00,palermo
"16 marzo 2025, domenica",4:47:00,6:17:00,12:30:00,15:29:00,18:18:00,19:48:00,palermo
"17 marzo 2025, lunedì",4:45:00,6:15:00,12:29:30,15:29:15,18:19:00,19:49:00,palermo
"18 marzo 2025, martedì",4:44:00,6:14:00,12:29:30,15:29:45,18:20:00,19:50:00,palermo
"19 marzo 2025, mercoledì",4:42:00,6:12:00,12:29:00,15:30:00,18:21:00,19:51:00,palermo
"20 marzo 2025, giovedì",4:40:00,6:10:00,12:28:00,15:29:30,18:22:00,19:52:00,palermo
"21 marzo 2025, venerdì",4:39:00,6:09:00,12:28:30,15:30:45,18:23:00,19:53:00,palermo
"22 marzo 2025, sabato",4:37:00,6:07:00,12:27:30,15:30:15,18:24:00,19:54:00,palermo
"23 marzo 2025, domenica",4:36:00,6:06:00,12:28:00,15:31:30,18:25:00,19:55:00,palermo
"24 marzo 2025, lunedì",4:34:00,6:04:00,12:27:00,15:31:00,18:26:00,19:56:00,palermo
"25 marzo 2025, martedì",4:33:00,6:03:00,12:27:00,15:31:30,18:27:00,19:57:00,palermo
"26 marzo 2025, mercoledì",4:31:00,6:01:00,12:26:30,15:31:45,18:28:00,19:58:00,palermo
"27 marzo 2025, giovedì",4:30:00,6:00:00,12:26:30,15:32:15,18:29:00,19:59:00,palermo
"28 marzo 2025, venerdì",4:28:00,5:58:00,12:26:00,15:32:30,18:30:00,20:00:00,palermo
"29 marzo 2025, sabato",4:27:00,5:57:00,12:26:00,15:33:00,18:30:00,20:00:00,palermo
"30 marzo 2025, domenica",5:25:00,6:55:00,13:25:30,16:33:15,19:31:00,21:01:00,palermo
"31 marzo 2025, lunedì",5:24:00,6:54:00,13:25:30,16:33:45,19:32:00,21:02:00,palermo
"1 aprile 2025, martedì",5:22:00,6:52:00,13:25:00,16:34:00,19:33:00,21:03:00,palermo
"2 aprile 2025, mercoledì",5:21:00,6:51:00,13:25:00,16:34:30,19:34:00,21:04:00,palermo
"3 aprile 2025, giovedì",5:19:00,6:49:00,13:24:30,16:34:45,19:35:00,21:05:00,palermo
"4 aprile 2025, venerdì",5:18:00,6:48:00,13:24:30,16:35:15,19:36:00,21:06:00,palermo
"5 aprile 2025, sabato",5:16:00,6:46:00,13:23:30,16:34:45,19:37:00,21:07:00,palermo
"6 aprile 2025, domenica",5:15:00,6:45:00,13:24:00,16:36:00,19:38:00,21:08:00,palermo
"7 aprile 2025, lunedì",5:13:00,6:43:00,13:23:00,16:35:30,19:39:00,21:09:00,palermo
"8 aprile 2025, martedì",5:12:00,6:42:00,13:23:30,16:36:45,19:40:00,21:10:00,palermo
"9 aprile 2025, mercoledì",5:10:00,6:40:00,13:22:30,16:36:15,19:41:00,21:11:00,palermo
"10 aprile 2025, giovedì",5:09:00,6:39:00,13:22:30,16:36:45,19:42:00,21:12:00,palermo
"11 aprile 2025, venerdì",5:07:00,6:37:00,13:22:00,16:37:00,19:42:00,21:12:00,palermo
"12 aprile 2025, sabato",5:06:00,6:36:00,13:22:00,16:37:30,19:43:00,21:13:00,palermo
"13 aprile 2025, domenica",5:04:00,6:34:00,13:21:00,16:37:00,19:44:00,21:14:00,palermo
"14 aprile 2025, lunedì",5:03:00,6:33:00,13:21:30,16:38:15,19:45:00,21:15:00,palermo
"15 aprile 2025, martedì",5:02:00,6:32:00,13:21:30,16:38:45,19:46:00,21:16:00,palermo
"16 aprile 2025, mercoledì",5:00:00,6:30:00,13:21:00,16:39:00,19:47:00,21:17:00,palermo
"17 aprile 2025, giovedì",4:59:00,6:29:00,13:21:00,16:39:30,19:48:00,21:18:00,palermo
"18 aprile 2025, venerdì",4:57:00,6:27:00,13:20:00,16:39:00,19:49:00,21:19:00,palermo
"19 aprile 2025, sabato",4:56:00,6:26:00,13:20:00,16:39:30,19:50:00,21:20:00,palermo
"20 aprile 2025, domenica",4:55:00,6:25:00,13:20:30,16:40:45,19:51:00,21:21:00,palermo
"21 aprile 2025, lunedì",4:53:00,6:23:00,13:19:30,16:40:15,19:52:00,21:22:00,palermo
"22 aprile 2025, martedì",4:52:00,6:22:00,13:19:30,16:40:45,19:53:00,21:23:00,palermo
"23 aprile 2025, mercoledì",4:51:00,6:21:00,13:20:00,16:42:00,19:54:00,21:24:00,palermo
"24 aprile 2025, giovedì",4:49:00,6:19:00,13:19:00,16:41:30,19:55:00,21:25:00,palermo
"25 aprile 2025, venerdì",4:48:00,6:18:00,13:19:00,16:42:00,19:56:00,21:26:00,palermo
"26 aprile 2025, sabato",4:47:00,6:17:00,13:19:00,16:42:30,19:56:00,21:26:00,palermo
"27 aprile 2025, domenica",4:46:00,6:16:00,13:19:00,16:43:00,19:57:00,21:27:00,palermo
"28 aprile 2025, lunedì",4:44:00,6:14:00,13:18:00,16:42:30,19:58:00,21:28:00,palermo
"29 aprile 2025, martedì",4:43:00,6:13:00,13:18:30,16:43:45,19:59:00,21:29:00,palermo
"30 aprile 2025, mercoledì",4:42:00,6:12:00,13:18:30,16:44:15,20:00:00,21:30:00,palermo
"1 maggio 2025, giovedì",4:41:00,6:11:00,13:18:30,16:44:45,20:01:00,21:31:00,palermo
"2 maggio 2025, venerdì",4:40:00,6:10:00,13:18:30,16:45:15,20:02:00,21:32:00,palermo
"3 maggio 2025, sabato",4:38:00,6:08:00,13:17:30,16:44:45,20:03:00,21:33:00,palermo
"4 maggio 2025, domenica",4:37:00,6:07:00,13:17:30,16:45:15,20:04:00,21:34:00,palermo
"5 maggio 2025, lunedì",4:36:00,6:06:00,13:17:30,16:45:45,20:05:00,21:35:00,palermo
"6 maggio 2025, martedì",4:35:00,6:05:00,13:17:30,16:46:15,20:06:00,21:36:00,palermo
"7 maggio 2025, mercoledì",4:34:00,6:04:00,13:17:30,16:46:45,20:07:00,21:37:00,palermo
"8 maggio 2025, giovedì",4:33:00,6:03:00,13:17:30,16:47:15,20:08:00,21:38:00,palermo
"9 maggio 2025, venerdì",4:32:00,6:02:00,13:17:30,16:47:45,20:08:00,21:38:00,palermo
"10 maggio 2025, sabato",4:31:00,6:01:00,13:17:30,16:48:15,20:09:00,21:39:00,palermo
"11 maggio 2025, domenica",4:30:00,6:00:00,13:17:30,16:48:45,20:10:00,21:40:00,palermo
"12 maggio 2025, lunedì",4:29:00,5:59:00,13:17:00,16:48:30,20:11:00,21:41:00,palermo
"13 maggio 2025, martedì",4:28:00,5:58:00,13:17:00,16:49:00,20:12:00,21:42:00,palermo
"14 maggio 2025, mercoledì",4:27:00,5:57:00,13:17:00,16:49:30,20:13:00,21:43:00,palermo
"15 maggio 2025, giovedì",4:27:00,5:57:00,13:18:00,16:51:00,20:14:00,21:44:00,palermo
"16 maggio 2025, venerdì",4:26:00,5:56:00,13:17:30,16:50:45,20:15:00,21:45:00,palermo
"17 maggio 2025, sabato",4:25:00,5:55:00,13:17:30,16:51:15,20:16:00,21:46:00,palermo
"18 maggio 2025, domenica",4:24:00,5:54:00,13:17:30,16:51:45,20:16:00,21:46:00,palermo
"19 maggio 2025, lunedì",4:23:00,5:53:00,13:17:00,16:51:30,20:17:00,21:47:00,palermo
"20 maggio 2025, martedì",4:23:00,5:53:00,13:18:00,16:53:00,20:18:00,21:48:00,palermo
"21 maggio 2025, mercoledì",4:22:00,5:52:00,13:18:00,16:53:30,20:19:00,21:49:00,palermo
"22 maggio 2025, giovedì",4:21:00,5:51:00,13:17:30,16:53:15,20:20:00,21:50:00,palermo
"23 maggio 2025, venerdì",4:21:00,5:51:00,13:18:00,16:54:00,20:21:00,21:51:00,palermo
"24 maggio 2025, sabato",4:20:00,5:50:00,13:18:00,16:54:30,20:21:00,21:51:00,palermo
"25 maggio 2025, domenica",4:19:00,5:49:00,13:17:30,16:54:15,20:22:00,21:52:00,palermo
"26 maggio 2025, lunedì",4:19:00,5:49:00,13:18:30,16:55:45,20:23:00,21:53:00,palermo
"27 maggio 2025, martedì",4:18:00,5:48:00,13:18:00,16:55:30,20:24:00,21:54:00,palermo
"28 maggio 2025, mercoledì",4:18:00,5:48:00,13:18:30,16:56:15,20:24:00,21:54:00,palermo
"29 maggio 2025, giovedì",4:17:00,5:47:00,13:18:00,16:56:00,20:25:00,21:55:00,palermo
"30 maggio 2025, venerdì",4:17:00,5:47:00,13:18:30,16:56:45,20:26:00,21:56:00,palermo
"31 maggio 2025, sabato",4:16:00,5:46:00,13:18:30,16:57:15,20:27:00,21:57:00,palermo
"1 giugno 2025, domenica",4:16:00,5:46:00,13:19:00,16:58:00,20:27:00,21:57:00,palermo
"2 giugno 2025, lunedì",4:16:00,5:46:00,13:19:30,16:58:45,20:28:00,21:58:00,palermo
"3 giugno 2025, martedì",4:15:00,5:45:00,13:19:00,16:58:30,20:28:00,21:58:00,palermo
"4 giugno 2025, mercoledì",4:15:00,5:45:00,13:19:30,16:59:15,20:29:00,21:59:00,palermo
"5 giugno 2025, giovedì",4:15:00,5:45:00,13:19:30,16:59:15,20:30:00,22:00:00,palermo
"6 giugno 2025, venerdì",4:15:00,5:45:00,13:20:00,17:00:00,20:30:00,22:00:00,palermo
"7 giugno 2025, sabato",4:14:00,5:44:00,13:19:30,16:59:45,20:31:00,22:01:00,palermo
"8 giugno 2025, domenica",4:14:00,5:44:00,13:20:00,17:00:30,20:31:00,22:01:00,palermo
"9 giugno 2025, lunedì",4:14:00,5:44:00,13:20:00,17:00:30,20:32:00,22:02:00,palermo
"10 giugno 2025, martedì",4:14:00,5:44:00,13:20:30,17:01:15,20:32:00,22:02:00,palermo
"11 giugno 2025, mercoledì",4:14:00,5:44:00,13:21:00,17:02:00,20:33:00,22:03:00,palermo
"12 giugno 2025, giovedì",4:14:00,5:44:00,13:21:00,17:02:00,20:33:00,22:03:00,palermo
"13 giugno 2025, venerdì",4:14:00,5:44:00,13:21:30,17:02:45,20:34:00,22:04:00,palermo
"14 giugno 2025, sabato",4:14:00,5:44:00,13:21:30,17:02:45,20:34:00,22:04:00,palermo
"15 giugno 2025, domenica",4:14:00,5:44:00,13:21:30,17:02:45,20:35:00,22:05:00,palermo
"16 giugno 2025, lunedì",4:14:00,5:44:00,13:22:00,17:03:30,20:35:00,22:05:00,palermo
"17 giugno 2025, martedì",4:14:00,5:44:00,13:22:00,17:03:30,20:35:00,22:05:00,palermo
"18 giugno 2025, mercoledì",4:14:00,5:44:00,13:22:00,17:03:30,20:36:00,22:06:00,palermo
"19 giugno 2025, giovedì",4:14:00,5:44:00,13:22:00,17:03:30,20:36:00,22:06:00,palermo
"20 giugno 2025, venerdì",4:14:00,5:44:00,13:22:00,17:03:30,20:36:00,22:06:00,palermo
"21 giugno 2025, sabato",4:15:00,5:45:00,13:23:00,17:04:30,20:36:00,22:06:00,palermo
"22 giugno 2025, domenica",4:15:00,5:45:00,13:23:00,17:04:30,20:36:00,22:06:00,palermo
"23 giugno 2025, lunedì",4:15:00,5:45:00,13:23:00,17:04:30,20:37:00,22:07:00,palermo
"24 giugno 2025, martedì",4:15:00,5:45:00,13:23:00,17:04:30,20:37:00,22:07:00,palermo
